,일자,시간대,기온,강수량,풍속,풍향,습도,적설
3775,20190307,7,3.4,0.0,1.4,290.0,75.0,0.0
3776,20190307,8,3.5,0.0,1.5,290.0,74.0,0.0
3777,20190307,9,5.0,0.0,1.4,270.0,64.0,0.0
3778,20190307,10,8.0,0.0,1.3,50.0,51.0,0.0
3779,20190307,11,8.9,0.0,2.2,320.0,49.0,0.0
3780,20190307,12,10.3,0.0,3.1,320.0,41.0,0.0
3781,20190307,13,11.5,0.0,3.4,320.0,36.0,0.0
3782,20190307,14,11.7,0.0,3.8,340.0,35.0,0.0
3783,20190307,15,12.7,0.0,3.2,290.0,32.0,0.0
3784,20190307,16,12.5,0.0,3.0,270.0,27.0,0.0
3785,20190307,17,11.7,0.0,3.7,270.0,40.0,0.0
3786,20190307,18,9.7,0.0,3.8,250.0,40.0,0.0
3787,20190307,19,8.1,0.0,3.3,250.0,39.0,0.0
3788,20190307,20,7.2,0.0,4.3,290.0,42.0,0.0
3789,20190307,21,6.4,0.0,3.0,270.0,46.0,0.0
3790,20190307,22,5.8,0.0,1.2,290.0,39.0,0.0
3791,20190307,23,5.1,0.0,2.1,290.0,39.0,0.0
3792,20190308,0,4.0,0.0,1.4,270.0,42.0,0.0
3793,20190308,1,3.3,0.0,2.3,270.0,44.0,0.0
3794,20190308,2,2.9,0.0,1.7,290.0,44.0,0.0
3795,20190308,3,2.6,0.0,1.7,270.0,40.0,0.0
3796,20190308,4,2.0,0.0,1.0,270.0,43.0,0.0
3797,20190308,5,1.3,0.0,0.7,290.0,45.0,0.0
3798,20190308,6,1.1,0.0,0.5,360.0,47.0,0.0
3799,20190308,7,0.7,0.0,0.6,20.0,53.0,0.0
3800,20190308,8,1.1,0.0,1.2,20.0,58.0,0.0
3801,20190308,9,3.5,0.0,1.5,20.0,54.0,0.0
3802,20190308,10,6.5,0.0,1.9,180.0,39.0,0.0
3803,20190308,11,9.1,0.0,2.1,200.0,32.0,0.0
3804,20190308,12,10.7,0.0,2.5,180.0,28.0,0.0
3805,20190308,13,11.9,0.0,4.1,200.0,25.0,0.0
3806,20190308,14,13.1,0.0,1.8,250.0,21.0,0.0
3807,20190308,15,12.8,0.0,3.4,270.0,22.0,0.0
3808,20190308,16,12.1,0.0,3.2,290.0,19.0,0.0
3809,20190308,17,11.3,0.0,4.1,290.0,19.0,0.0
3810,20190308,18,9.9,0.0,2.7,290.0,34.0,0.0
3811,20190308,19,7.7,0.0,2.5,290.0,30.0,0.0
3812,20190308,20,6.2,0.0,2.1,290.0,35.0,0.0
3813,20190308,21,5.2,0.0,2.4,290.0,42.0,0.0
3814,20190308,22,4.1,0.0,1.1,290.0,45.0,0.0
3815,20190308,23,3.4,0.0,1.4,290.0,42.0,0.0
3816,20190309,0,2.6,0.0,1.3,290.0,48.0,0.0
3817,20190309,1,2.2,0.0,1.5,290.0,50.0,0.0
3818,20190309,2,1.9,0.0,2.1,270.0,48.0,0.0
3819,20190309,3,1.2,0.0,0.6,290.0,60.0,0.0
3820,20190309,4,0.8,0.0,0.9,50.0,56.0,0.0
3821,20190309,5,0.3,0.0,0.7,360.0,44.0,0.0
3822,20190309,6,0.0,0.0,1.2,20.0,50.0,0.0
3823,20190309,7,-0.3,0.0,0.9,20.0,47.0,0.0
3824,20190309,8,0.3,0.0,1.1,70.0,44.0,0.0
3825,20190309,9,3.3,0.0,1.4,70.0,38.0,0.0
3826,20190309,10,5.7,0.0,1.1,20.0,31.0,0.0
3827,20190309,11,8.2,0.0,1.0,50.0,28.0,0.0
3828,20190309,12,10.8,0.0,1.6,180.0,22.0,0.0
3829,20190309,13,11.8,0.0,2.5,250.0,20.0,0.0
3830,20190309,14,12.2,0.0,2.5,290.0,17.0,0.0
3831,20190309,15,14.0,0.0,1.4,160.0,15.0,0.0
3832,20190309,16,14.3,0.0,2.8,290.0,13.0,0.0
3833,20190309,17,14.2,0.0,2.6,290.0,10.0,0.0
3834,20190309,18,12.1,0.0,2.9,320.0,13.0,0.0
3835,20190309,19,10.4,0.0,0.5,230.0,20.0,0.0
3836,20190309,20,9.8,0.0,1.4,360.0,27.0,0.0
3837,20190309,21,8.9,0.0,2.1,270.0,29.0,0.0
3838,20190309,22,8.0,0.0,0.7,20.0,30.0,0.0
3839,20190309,23,7.5,0.0,0.3,0.0,29.0,0.0
3840,20190310,0,7.3,0.0,0.4,0.0,27.0,0.0
3841,20190310,1,7.2,0.0,1.1,20.0,27.0,0.0
3842,20190310,2,6.9,0.0,0.4,0.0,25.0,0.0
3843,20190310,3,7.0,0.0,0.5,20.0,27.0,0.0
3844,20190310,4,6.8,0.0,0.9,20.0,28.0,0.0
3845,20190310,5,6.9,0.0,1.1,70.0,27.0,0.0
3846,20190310,6,7.0,0.0,0.9,50.0,26.0,0.0
3847,20190310,7,6.9,0.0,1.0,360.0,26.0,0.0
3848,20190310,8,6.8,0.0,0.8,90.0,26.0,0.0
3849,20190310,9,8.2,0.0,0.8,320.0,22.0,0.0
3850,20190310,10,9.6,0.0,1.0,90.0,20.0,0.0
3851,20190310,11,11.1,0.0,1.0,90.0,15.0,0.0
3852,20190310,12,12.7,0.0,2.0,50.0,13.0,0.0
3853,20190310,13,14.0,0.0,1.8,70.0,12.0,0.0
3854,20190310,14,15.2,0.0,1.5,50.0,13.0,0.0
3855,20190310,15,15.1,0.0,1.2,50.0,14.0,0.0
3856,20190310,16,15.1,0.0,1.1,20.0,14.0,0.0
3857,20190310,17,14.5,0.0,1.3,360.0,16.0,0.0
3858,20190310,18,14.0,0.0,1.6,340.0,20.0,0.0
3859,20190310,19,12.9,0.0,2.4,340.0,32.0,0.0
3860,20190310,20,11.0,0.0,1.3,50.0,38.0,0.0
3861,20190310,21,9.8,0.0,1.3,70.0,41.0,0.0
3862,20190310,22,8.6,0.0,1.2,50.0,44.0,0.0
3863,20190310,23,7.7,0.0,1.5,50.0,48.0,0.0
3864,20190311,0,7.1,0.0,0.2,0.0,48.0,0.0
3865,20190311,1,6.2,0.0,0.7,50.0,52.0,0.0
3866,20190311,2,5.5,0.0,0.7,20.0,55.0,0.0
3867,20190311,3,5.2,0.0,0.6,20.0,57.0,0.0
3868,20190311,4,4.7,0.0,0.4,0.0,58.0,0.0
3869,20190311,5,4.2,0.0,0.3,0.0,59.0,0.0
3870,20190311,6,3.9,0.0,0.4,0.0,62.0,0.0
3871,20190311,7,3.6,0.0,1.1,290.0,63.0,0.0
3872,20190311,8,3.6,0.0,0.2,0.0,60.0,0.0
3873,20190311,9,5.7,0.0,1.0,20.0,54.0,0.0
3874,20190311,10,7.8,0.0,2.1,230.0,51.0,0.0
3875,20190311,11,8.6,0.0,3.0,230.0,47.0,0.0
3876,20190311,12,9.3,0.0,2.3,250.0,47.0,0.0
3877,20190311,13,9.3,0.0,2.5,230.0,41.0,0.0
3878,20190311,14,9.8,0.0,2.3,200.0,44.0,0.0
3879,20190311,15,9.8,0.0,2.3,230.0,43.0,0.0
3880,20190311,16,8.9,0.0,3.0,230.0,52.0,0.0
3881,20190311,17,8.1,0.0,3.2,230.0,62.0,0.0
3882,20190311,18,7.8,0.0,2.8,290.0,68.0,0.0
3883,20190311,19,7.1,0.0,3.1,290.0,75.0,0.0
3884,20190311,20,6.6,0.0,2.2,270.0,77.0,0.0
3885,20190311,21,6.4,0.0,3.4,290.0,74.0,0.0
3886,20190311,22,6.1,0.0,2.4,290.0,72.0,0.0
3887,20190311,23,5.2,0.0,1.8,290.0,77.0,0.0
3888,20190312,0,4.5,0.0,2.3,270.0,83.0,0.0
3889,20190312,1,4.0,0.0,1.7,290.0,86.0,0.0
3890,20190312,2,3.7,0.0,1.3,290.0,86.0,0.0
3891,20190312,3,3.6,0.0,2.2,290.0,82.0,0.0
3892,20190312,4,4.0,0.0,2.1,250.0,85.0,0.0
3893,20190312,5,4.3,0.0,2.5,270.0,82.0,0.0
3894,20190312,6,4.3,0.0,1.7,250.0,77.0,0.0
3895,20190312,7,4.3,0.0,1.3,230.0,76.0,0.0
3896,20190312,8,4.9,0.0,2.2,200.0,78.0,0.0
3897,20190312,9,5.0,0.0,2.7,200.0,82.0,0.0
3898,20190312,10,5.6,0.0,1.5,230.0,79.0,0.0
3899,20190312,11,6.1,0.0,2.8,200.0,79.0,0.0
3900,20190312,12,5.8,0.0,1.9,320.0,83.0,0.0
3901,20190312,13,7.6,0.0,3.1,290.0,46.0,0.0
3902,20190312,14,7.2,0.0,3.6,270.0,46.0,0.0
3903,20190312,15,5.8,0.0,4.1,270.0,32.0,0.0
3904,20190312,16,5.4,0.0,3.8,270.0,23.0,0.0
3905,20190312,17,5.4,0.0,3.7,270.0,23.0,0.0
3906,20190312,18,5.3,0.0,3.0,270.0,23.0,0.0
3907,20190312,19,3.7,0.0,4.5,270.0,29.0,0.0
3908,20190312,20,2.5,0.0,4.9,290.0,29.0,0.0
3909,20190312,21,1.4,0.0,3.9,270.0,27.0,0.0
3910,20190312,22,0.7,0.0,2.5,290.0,30.0,0.0
3911,20190312,23,0.2,0.0,2.9,270.0,30.0,0.0
3912,20190313,0,-0.3,0.0,1.3,250.0,35.0,0.0
3913,20190313,1,-0.3,0.0,2.0,270.0,37.0,0.0
3914,20190313,2,-0.1,0.0,2.6,270.0,35.0,0.0
3915,20190313,3,-0.3,0.0,1.7,270.0,37.0,0.0
3916,20190313,4,-0.2,0.0,1.6,270.0,41.0,0.0
3917,20190313,5,0.1,0.0,1.5,250.0,44.0,0.0
3918,20190313,6,0.1,0.0,2.3,270.0,46.0,0.0
3919,20190313,7,0.1,0.0,2.2,270.0,51.0,0.0
3920,20190313,8,1.3,0.0,3.4,270.0,52.0,0.0
3921,20190313,9,3.1,0.0,3.1,320.0,53.0,0.0
3922,20190313,10,4.0,0.0,3.9,270.0,40.0,0.0
3923,20190313,11,5.8,0.0,5.6,270.0,27.0,0.0
3924,20190313,12,6.7,0.0,3.9,290.0,23.0,0.0
3925,20190313,13,7.5,0.0,5.0,270.0,20.0,0.0
3926,20190313,14,6.9,0.0,7.0,320.0,15.0,0.0
3927,20190313,15,8.3,0.0,3.6,250.0,20.0,0.0
3928,20190313,16,8.2,0.0,3.8,270.0,23.0,0.0
3929,20190313,17,7.2,0.0,4.5,270.0,25.0,0.0
3930,20190313,18,5.8,0.0,4.1,290.0,30.0,0.0
3931,20190313,19,4.1,0.0,3.5,270.0,37.0,0.0
3932,20190313,20,3.3,0.0,3.0,250.0,43.0,0.0
3933,20190313,21,2.8,0.0,2.4,270.0,50.0,0.0
3934,20190313,22,2.4,0.0,3.5,270.0,53.0,0.0
3935,20190313,23,2.0,0.0,2.2,290.0,52.0,0.0
3936,20190314,0,1.3,0.0,2.7,270.0,49.0,0.0
3937,20190314,1,0.8,0.0,2.2,320.0,49.0,0.0
3938,20190314,2,-0.2,0.0,1.2,270.0,51.0,0.0
3939,20190314,3,-0.4,0.0,1.7,290.0,49.0,0.0
3940,20190314,4,-1.0,0.0,0.9,290.0,52.0,0.0
3941,20190314,5,-1.4,0.0,0.6,320.0,55.0,0.0
3942,20190314,6,-1.7,0.0,1.2,290.0,55.0,0.0
3943,20190314,7,-1.4,0.0,0.6,340.0,58.0,0.0
3944,20190314,8,-0.7,0.0,1.0,20.0,50.0,0.0
3945,20190314,9,1.8,0.0,1.3,340.0,47.0,0.0
3946,20190314,10,5.0,0.0,1.8,230.0,42.0,0.0
3947,20190314,11,6.7,0.0,2.5,230.0,31.0,0.0
3948,20190314,12,7.8,0.0,2.8,200.0,29.0,0.0
3949,20190314,13,9.3,0.0,2.1,290.0,21.0,0.0
3950,20190314,14,9.6,0.0,2.9,250.0,21.0,0.0
3951,20190314,15,9.2,0.0,2.3,270.0,21.0,0.0
3952,20190314,16,9.2,0.0,2.1,230.0,26.0,0.0
3953,20190314,17,8.8,0.0,2.0,250.0,31.0,0.0
3954,20190314,18,8.3,0.0,1.5,180.0,31.0,0.0
3955,20190314,19,8.1,0.0,1.2,160.0,30.0,0.0
3956,20190314,20,8.3,0.0,3.5,200.0,35.0,0.0
3957,20190314,21,8.0,0.0,2.5,200.0,53.0,0.0
3958,20190314,22,7.4,0.0,2.9,230.0,66.0,0.0
3959,20190314,23,7.3,0.0,2.1,200.0,71.0,0.0
3960,20190315,0,6.8,0.0,1.9,270.0,77.0,0.0
3961,20190315,1,6.1,0.0,1.8,270.0,81.0,0.0
3962,20190315,2,5.8,0.0,0.9,270.0,82.0,0.0
3963,20190315,3,5.7,0.0,2.2,270.0,83.0,0.0
3964,20190315,4,5.0,0.0,1.3,290.0,84.0,0.0
3965,20190315,5,5.0,0.0,1.3,270.0,83.0,0.0
3966,20190315,6,4.7,0.0,1.3,230.0,79.0,0.0
3967,20190315,7,4.3,0.0,0.4,0.0,82.0,0.0
3968,20190315,8,4.4,0.0,0.7,160.0,80.0,0.0
3969,20190315,9,5.6,0.0,0.6,340.0,73.0,0.0
3970,20190315,10,7.8,0.0,1.3,160.0,60.0,0.0
3971,20190315,11,8.6,0.0,1.5,200.0,51.0,0.0
3972,20190315,12,9.2,0.0,1.5,160.0,49.0,0.0
3973,20190315,13,9.5,0.0,2.8,250.0,30.0,0.0
3974,20190315,14,9.2,0.0,2.1,250.0,28.0,0.0
3975,20190315,15,10.9,0.0,2.1,200.0,26.0,0.0
3976,20190315,16,10.8,0.0,1.4,110.0,28.0,0.0
3977,20190315,17,5.8,0.0,4.0,230.0,69.0,0.0
3978,20190315,18,3.7,1.8,1.6,90.0,87.0,0.0
3979,20190315,19,2.8,0.0,1.2,70.0,92.0,0.0
3980,20190315,20,2.8,0.0,0.6,90.0,93.0,0.0
3981,20190315,21,2.5,1.7,1.1,50.0,93.0,0.0
3982,20190315,22,2.5,0.0,0.7,50.0,88.0,0.0
3983,20190315,23,2.3,0.0,2.4,320.0,86.0,0.0
3984,20190316,0,1.6,0.0,1.9,270.0,92.0,0.0
3985,20190316,1,1.3,0.0,1.9,290.0,93.0,0.0
3986,20190316,2,1.6,0.0,1.8,320.0,92.0,0.0
3987,20190316,3,1.2,0.0,0.6,360.0,91.0,0.0
3988,20190316,4,0.7,0.0,0.3,0.0,93.0,0.0
3989,20190316,5,0.5,0.0,0.7,20.0,94.0,0.0
3990,20190316,6,0.3,0.0,0.3,0.0,95.0,0.0
3991,20190316,7,0.6,0.0,0.5,20.0,95.0,0.0
3992,20190316,8,1.5,0.0,0.9,110.0,88.0,0.0
3993,20190316,9,2.6,0.0,1.6,160.0,79.0,0.0
3994,20190316,10,3.5,0.0,1.7,180.0,76.0,0.0
3995,20190316,11,4.9,0.0,0.8,180.0,69.0,0.0
3996,20190316,12,7.2,0.0,2.5,200.0,57.0,0.0
3997,20190316,13,7.8,0.0,2.7,200.0,48.0,0.0
3998,20190316,14,8.6,0.0,3.4,270.0,42.0,0.0
3999,20190316,15,7.8,0.0,4.5,290.0,50.0,0.0
4000,20190316,16,7.6,0.0,3.5,270.0,45.0,0.0
4001,20190316,17,7.4,0.0,3.6,290.0,47.0,0.0
4002,20190316,18,6.7,0.0,3.1,270.0,50.0,0.0
4003,20190316,19,6.0,0.0,2.5,270.0,59.0,0.0
4004,20190316,20,5.5,0.0,2.5,290.0,61.0,0.0
4005,20190316,21,5.1,0.0,1.9,290.0,64.0,0.0
4006,20190316,22,4.6,0.0,1.8,320.0,66.0,0.0
4007,20190316,23,4.0,0.0,1.0,320.0,70.0,0.0
4008,20190317,0,3.4,0.0,0.7,340.0,73.0,0.0
4009,20190317,1,3.4,0.0,0.7,290.0,73.0,0.0
4010,20190317,2,3.5,0.0,0.5,340.0,74.0,0.0
4011,20190317,3,3.0,0.0,0.9,290.0,78.0,0.0
4012,20190317,4,3.1,0.0,1.7,290.0,80.0,0.0
4013,20190317,5,2.7,0.0,0.4,0.0,83.0,0.0
4014,20190317,6,2.8,0.0,1.3,290.0,82.0,0.0
4015,20190317,7,2.8,0.0,0.9,320.0,83.0,0.0
4016,20190317,8,3.4,0.0,1.2,290.0,81.0,0.0
4017,20190317,9,4.5,0.0,2.5,320.0,76.0,0.0
4018,20190317,10,5.7,0.0,2.5,290.0,69.0,0.0
4019,20190317,11,8.0,0.0,2.6,290.0,50.0,0.0
4020,20190317,12,8.5,0.0,2.9,320.0,37.0,0.0
4021,20190317,13,9.9,0.0,4.0,290.0,30.0,0.0
4022,20190317,14,11.2,0.0,2.9,290.0,24.0,0.0
4023,20190317,15,11.7,0.0,4.3,270.0,26.0,0.0
4024,20190317,16,12.0,0.0,2.7,250.0,28.0,0.0
4025,20190317,17,11.6,0.0,2.3,270.0,32.0,0.0
4026,20190317,18,9.9,0.0,3.4,290.0,37.0,0.0
4027,20190317,19,8.1,0.0,2.9,290.0,40.0,0.0
4028,20190317,20,7.0,0.0,2.2,270.0,44.0,0.0
4029,20190317,21,6.0,0.0,1.8,250.0,48.0,0.0
4030,20190317,22,5.2,0.0,2.1,290.0,52.0,0.0
4031,20190317,23,4.7,0.0,1.3,290.0,56.0,0.0
4032,20190318,0,4.0,0.0,0.7,290.0,59.0,0.0
4033,20190318,1,3.6,0.0,1.3,290.0,59.0,0.0
4034,20190318,2,3.0,0.0,1.5,290.0,62.0,0.0
4035,20190318,3,2.4,0.0,0.9,290.0,68.0,0.0
4036,20190318,4,2.3,0.0,0.4,0.0,71.0,0.0
4037,20190318,5,2.0,0.0,0.7,320.0,72.0,0.0
4038,20190318,6,1.7,0.0,0.6,320.0,74.0,0.0
4039,20190318,7,1.4,0.0,0.9,20.0,77.0,0.0
4040,20190318,8,2.1,0.0,1.1,20.0,66.0,0.0
4041,20190318,9,4.3,0.0,1.3,50.0,56.0,0.0
4042,20190318,10,7.5,0.0,1.5,160.0,40.0,0.0
4043,20190318,11,9.5,0.0,0.9,180.0,32.0,0.0
4044,20190318,12,11.8,0.0,1.5,160.0,26.0,0.0
4045,20190318,13,13.1,0.0,2.4,230.0,24.0,0.0
4046,20190318,14,13.5,0.0,2.0,270.0,21.0,0.0
4047,20190318,15,14.1,0.0,2.6,270.0,24.0,0.0
4048,20190318,16,12.9,0.0,2.4,250.0,25.0,0.0
4049,20190318,17,10.9,0.0,3.4,270.0,29.0,0.0
4050,20190318,18,9.6,0.0,2.2,290.0,29.0,0.0
4051,20190318,19,8.5,0.0,1.3,270.0,30.0,0.0
4052,20190318,20,7.8,0.0,0.9,230.0,33.0,0.0
4053,20190318,21,7.0,0.0,0.9,270.0,34.0,0.0
4054,20190318,22,6.7,0.0,0.4,0.0,37.0,0.0
4055,20190318,23,6.3,0.0,0.8,360.0,39.0,0.0
4056,20190319,0,5.8,0.0,1.0,20.0,39.0,0.0
4057,20190319,1,5.4,0.0,0.6,70.0,40.0,0.0
4058,20190319,2,5.1,0.0,0.5,20.0,40.0,0.0
4059,20190319,3,4.8,0.0,0.6,20.0,46.0,0.0
4060,20190319,4,4.5,0.0,0.7,20.0,47.0,0.0
4061,20190319,5,4.2,0.0,0.4,0.0,47.0,0.0
4062,20190319,6,3.8,0.0,1.2,20.0,50.0,0.0
4063,20190319,7,3.5,0.0,1.1,20.0,51.0,0.0
4064,20190319,8,4.2,0.0,1.3,50.0,48.0,0.0
4065,20190319,9,6.7,0.0,1.4,50.0,41.0,0.0
4066,20190319,10,9.6,0.0,1.0,70.0,32.0,0.0
4067,20190319,11,12.3,0.0,1.2,140.0,22.0,0.0
4068,20190319,12,13.6,0.0,1.9,230.0,24.0,0.0
4069,20190319,13,14.7,0.0,1.6,180.0,31.0,0.0
4070,20190319,14,15.8,0.0,3.0,270.0,35.0,0.0
4071,20190319,15,16.7,0.0,2.3,250.0,41.0,0.0
4072,20190319,16,16.3,0.0,2.8,250.0,46.0,0.0
4073,20190319,17,15.9,0.0,1.8,250.0,50.0,0.0
4074,20190319,18,14.4,0.0,2.3,270.0,57.0,0.0
4075,20190319,19,12.6,0.0,2.9,270.0,65.0,0.0
4076,20190319,20,11.5,0.0,2.3,250.0,72.0,0.0
4077,20190319,21,10.6,0.0,1.5,290.0,76.0,0.0
4078,20190319,22,9.9,0.0,0.5,20.0,79.0,0.0
4079,20190319,23,9.4,0.0,1.3,290.0,79.0,0.0
4080,20190320,0,9.1,0.0,0.3,0.0,81.0,0.0
4081,20190320,1,8.5,0.0,0.6,50.0,83.0,0.0
4082,20190320,2,8.4,0.0,0.8,20.0,82.0,0.0
4083,20190320,3,8.1,0.0,1.3,20.0,84.0,0.0
4084,20190320,4,7.8,0.0,1.0,50.0,85.0,0.0
4085,20190320,5,7.4,0.0,0.7,70.0,84.0,0.0
4086,20190320,6,7.2,0.0,0.7,90.0,84.0,0.0
4087,20190320,7,7.6,0.0,0.9,110.0,80.0,0.0
4088,20190320,8,8.5,0.0,0.9,90.0,75.0,0.0
4089,20190320,9,10.2,0.0,1.7,70.0,69.0,0.0
4090,20190320,10,11.5,0.0,1.9,90.0,63.0,0.0
4091,20190320,11,12.4,0.0,1.4,90.0,57.0,0.0
4092,20190320,12,13.3,0.0,1.4,70.0,52.0,0.0
4093,20190320,13,14.4,0.0,1.4,90.0,44.0,0.0
4094,20190320,14,14.4,0.0,1.1,360.0,44.0,0.0
4095,20190320,15,13.4,0.5,1.7,270.0,63.0,0.0
4096,20190320,16,11.9,0.0,1.6,180.0,77.0,0.0
4097,20190320,17,11.1,0.0,1.4,70.0,87.0,0.0
4098,20190320,18,10.7,2.4,1.0,70.0,88.0,0.0
4099,20190320,19,10.3,0.0,1.5,70.0,93.0,0.0
4100,20190320,20,9.9,0.0,2.4,90.0,94.0,0.0
4101,20190320,21,9.8,7.5,1.8,90.0,96.0,0.0
4102,20190320,22,9.6,0.0,1.6,90.0,96.0,0.0
4103,20190320,23,9.4,0.0,2.3,90.0,96.0,0.0
4104,20190321,0,9.3,6.1,1.7,90.0,96.0,0.0
4105,20190321,1,9.4,0.0,0.8,90.0,97.0,0.0
4106,20190321,2,9.5,0.0,0.7,70.0,97.0,0.0
4107,20190321,3,9.6,1.3,0.4,0.0,97.0,0.0
4108,20190321,4,9.6,0.0,3.1,250.0,97.0,0.0
4109,20190321,5,8.7,0.0,2.6,200.0,97.0,0.0
4110,20190321,6,8.3,2.0,1.7,200.0,97.0,0.0
4111,20190321,7,8.1,0.0,1.3,230.0,97.0,0.0
4112,20190321,8,8.2,0.0,2.1,230.0,97.0,0.0
4113,20190321,9,8.1,0.0,2.6,250.0,97.0,0.0
4114,20190321,10,8.8,0.0,3.8,270.0,97.0,0.0
4115,20190321,11,9.0,0.0,3.6,270.0,92.0,0.0
4116,20190321,12,9.9,0.0,3.8,270.0,78.0,0.0
4117,20190321,13,10.9,0.0,3.8,270.0,71.0,0.0
4118,20190321,14,10.4,0.0,3.5,270.0,71.0,0.0
4119,20190321,15,10.0,0.0,4.2,270.0,68.0,0.0
4120,20190321,16,9.3,0.0,3.2,320.0,59.0,0.0
4121,20190321,17,7.6,0.0,4.9,320.0,57.0,0.0
4122,20190321,18,5.7,0.0,3.4,290.0,55.0,0.0
4123,20190321,19,4.4,0.0,4.6,290.0,56.0,0.0
4124,20190321,20,3.7,0.0,3.3,290.0,59.0,0.0
4125,20190321,21,3.3,0.0,3.3,290.0,64.0,0.0
4126,20190321,22,2.7,0.0,2.7,270.0,65.0,0.0
4127,20190321,23,2.4,0.0,3.6,290.0,62.0,0.0
4128,20190322,0,1.9,0.0,2.4,290.0,63.0,0.0
4129,20190322,1,1.6,0.0,1.4,360.0,61.0,0.0
4130,20190322,2,1.2,0.0,2.2,340.0,62.0,0.0
4131,20190322,3,0.8,0.0,1.9,340.0,62.0,0.0
4132,20190322,4,0.4,0.0,2.0,340.0,62.0,0.0
4133,20190322,5,-0.1,0.0,1.2,250.0,60.0,0.0
4134,20190322,6,-0.6,0.0,2.3,290.0,58.0,0.0
4135,20190322,7,-0.5,0.0,2.7,320.0,55.0,0.0
4136,20190322,8,-0.3,0.0,3.5,320.0,53.0,0.0
4137,20190322,9,0.6,0.0,2.9,320.0,50.0,0.0
4138,20190322,10,2.3,0.0,2.3,290.0,41.0,0.0
4139,20190322,11,3.6,0.0,3.2,340.0,38.0,0.0
4140,20190322,12,4.7,0.0,3.6,320.0,34.0,0.0
4141,20190322,13,5.8,0.0,3.6,320.0,30.0,0.0
4142,20190322,14,7.4,0.0,3.3,290.0,27.0,0.0
4143,20190322,15,7.7,0.0,3.8,340.0,25.0,0.0
4144,20190322,16,8.3,0.0,4.0,270.0,21.0,0.0
4145,20190322,17,7.8,0.0,4.9,290.0,23.0,0.0
4146,20190322,18,7.0,0.0,4.0,290.0,23.0,0.0
4147,20190322,19,5.4,0.0,3.9,290.0,31.0,0.0
4148,20190322,20,4.7,0.0,3.7,270.0,33.0,0.0
4149,20190322,21,4.0,0.0,3.8,290.0,35.0,0.0
4150,20190322,22,3.4,0.0,1.9,340.0,38.0,0.0
4151,20190322,23,2.7,0.0,2.1,340.0,39.0,0.0
4152,20190323,0,2.2,0.0,2.0,320.0,40.0,0.0
4153,20190323,1,1.4,0.0,1.5,290.0,42.0,0.0
4154,20190323,2,0.8,0.0,1.0,270.0,44.0,0.0
4155,20190323,3,0.3,0.0,1.1,270.0,45.0,0.0
4156,20190323,4,0.3,0.0,1.5,290.0,45.0,0.0
4157,20190323,5,0.2,0.0,0.8,320.0,53.0,0.0
4158,20190323,6,-0.4,0.0,0.6,320.0,55.0,0.0
4159,20190323,7,-0.2,0.0,0.5,360.0,56.0,0.0
4160,20190323,8,1.1,0.0,0.7,180.0,49.0,0.0
4161,20190323,9,3.9,0.0,2.4,230.0,58.0,0.0
4162,20190323,10,5.4,0.0,3.0,230.0,59.0,0.0
4163,20190323,11,6.5,0.0,3.0,200.0,55.0,0.0
4164,20190323,12,5.4,0.0,5.2,270.0,64.0,0.0
4165,20190323,13,4.7,0.0,2.0,250.0,84.0,0.0
4166,20190323,14,5.3,0.0,3.0,320.0,70.0,0.0
4167,20190323,15,6.6,1.7,4.0,320.0,48.0,0.0
4168,20190323,16,6.9,0.0,4.7,320.0,35.0,0.0
4169,20190323,17,7.3,0.0,4.2,320.0,27.0,0.0
4170,20190323,18,6.2,0.0,4.7,320.0,28.0,0.0
4171,20190323,19,4.8,0.0,3.5,290.0,34.0,0.0
4172,20190323,20,3.8,0.0,2.8,290.0,37.0,0.0
4173,20190323,21,3.2,0.0,2.0,270.0,38.0,0.0
4174,20190323,22,2.7,0.0,2.5,290.0,36.0,0.0
4175,20190323,23,2.1,0.0,1.5,270.0,36.0,0.0
4176,20190324,0,1.5,0.0,1.9,270.0,39.0,0.0
4177,20190324,1,1.0,0.0,1.1,320.0,44.0,0.0
4178,20190324,2,0.4,0.0,0.8,270.0,47.0,0.0
4179,20190324,3,-0.2,0.0,0.1,0.0,52.0,0.0
4180,20190324,4,-0.4,0.0,0.8,290.0,52.0,0.0
4181,20190324,5,-0.6,0.0,0.9,290.0,57.0,0.0
4182,20190324,6,-0.3,0.0,1.7,290.0,56.0,0.0
4183,20190324,7,-0.8,0.0,1.3,270.0,62.0,0.0
4184,20190324,8,0.3,0.0,1.4,290.0,48.0,0.0
4185,20190324,9,3.0,0.0,2.0,290.0,42.0,0.0
4186,20190324,10,5.1,0.0,2.6,270.0,35.0,0.0
4187,20190324,11,7.6,0.0,1.8,230.0,30.0,0.0
4188,20190324,12,8.6,0.0,3.4,250.0,33.0,0.0
4189,20190324,13,9.3,0.0,4.4,200.0,31.0,0.0
4190,20190324,14,9.0,0.0,4.3,250.0,30.0,0.0
4191,20190324,15,9.0,0.0,4.3,270.0,32.0,0.0
4192,20190324,16,9.0,0.0,3.9,270.0,39.0,0.0
4193,20190324,17,8.3,0.0,3.8,270.0,34.0,0.0
4194,20190324,18,7.2,0.0,3.2,230.0,31.0,0.0
4195,20190324,19,5.5,0.0,2.7,230.0,41.0,0.0
4196,20190324,20,4.6,0.0,3.5,200.0,57.0,0.0
